	sample.name	sample	treatment1	treatment2	GAPDH	ACTIN	TARGET	ISmean.Ct	dCT	ddCT	RQ	adjRQ	gene
272	SB_rep2	SB	SB	Control	16.9029979705811	19.2689590454102	29.6693515777588	18.0859785079956	-11.5833730697632	1.6378164291381	0.321342469904284	0.433252771695159	CDH2
273	SB_rep3	SB	SB	Control	17.7646141052246	19.3617725372314	30.0568389892578	18.563193321228	-11.4936456680298	1.54808902740475	0.341962723114482	0.461054206902386	CDH2
274	SB.DOX_rep1	SB.DOX	SB	DOX	17.9928760528564	20.3124046325684	26.8625793457031	19.1526403427124	-7.7099390029907	-2.23561763763435	4.70964278033767	6.3498167200967	CDH2
275	SB.DOX_rep2	SB.DOX	SB	DOX	18.1630897521973	21.3059597015381	27.9357891082764	19.7345247268677	-8.2012643814087	-1.74429225921635	3.35030458147852	4.51707720545285	CDH2
276	SB.DOX_rep3	SB.DOX	SB	DOX	18.0843849182129	19.9303283691406	26.7975978851318	19.0073566436768	-7.79024124145505	-2.15531539917	4.45466023558361	6.00603429295133	CDH2
277	DMSO_rep1	DMSO	DMSO	Control	18.3831729888916	19.5832004547119	22.9190120697021	18.9831867218018	-3.93582534790035	0	1	1.12367479332895	EHF
278	DMSO_rep2	DMSO	DMSO	Control	16.5463237762451	19.6294498443604	22.9277744293213	18.0878868103027	-4.83988761901855	0.904062271118203	0.53437992964008	0.600469256997458	EHF
279	DMSO_rep3	DMSO	DMSO	Control	18.2869205474854	19.9300022125244	22.8610458374023	19.1084613800049	-3.7525844573974	-0.183240890502947	1.13543167226684	1.27585594967359	EHF
280	DMSO.DOX_rep1	DMSO.DOX	DMSO	DOX	18.3442878723145	20.0094661712646	23.1191654205322	19.1768770217896	-3.94228839874265	0.00646305084230292	0.995530174070975	1.11865216260194	EHF
281	DMSO.DOX_rep2	DMSO.DOX	DMSO	DOX	17.6227893829346	20.2732639312744	23.3724613189697	18.9480266571045	-4.4244346618652	0.488609313964854	0.712711785378937	0.800856268138787	EHF
282	DMSO.DOX_rep3	DMSO.DOX	DMSO	DOX	18.7752361297607	20.0066795349121	22.5462455749512	19.3909578323364	-3.1552877426148	-0.780537605285545	1.71777086305183	1.93021581952626	EHF
283	SB_rep1	SB	SB	Control	16.9063453674316	18.9256439208984	23.069356918335	17.915994644165	-5.15336227417	1.21753692626965	0.430016246834854	0.483198417290247	EHF
284	SB_rep2	SB	SB	Control	16.9029979705811	19.2689590454102	23.7074394226074	18.0859785079956	-5.62146091461175	1.6856355667114	0.310865933879707	0.349312214005293	EHF
285	SB_rep3	SB	SB	Control	17.7646141052246	19.3617725372314	23.0337047576904	18.563193321228	-4.4705114364624	0.534686088562054	0.690308862474334	0.775682668373993	EHF
286	SB.DOX_rep1	SB.DOX	SB	DOX	17.9928760528564	20.3124046325684	23.5426120758057	19.1526403427124	-4.3899717330933	0.454146385192953	0.729941936927897	0.820217355119592	EHF
287	SB.DOX_rep2	SB.DOX	SB	DOX	18.1630897521973	21.3059597015381	24.8834381103516	19.7345247268677	-5.1489133834839	1.21308803558355	0.431344350138701	0.484690773495717	EHF
288	SB.DOX_rep3	SB.DOX	SB	DOX	18.0843849182129	19.9303283691406	22.8133773803711	19.0073566436768	-3.80602073669435	-0.129804611205998	1.09414550760754	1.22946372713271	EHF
289	DMSO_rep1	DMSO	DMSO	Control	18.3831729888916	19.5832004547119	25.6221981048584	18.9831867218018	-6.63901138305665	0	1	1.45110178291341	ELF3
290	DMSO_rep2	DMSO	DMSO	Control	16.5463237762451	19.6294498443604	25.6670913696289	18.0878868103027	-7.57920455932615	0.940193176269503	0.521163092225782	0.756260692317497	ELF3
291	DMSO_rep3	DMSO	DMSO	Control	18.2869205474854	19.9300022125244	26.6198883056641	19.1084613800049	-7.5114269256592	0.872415542602553	0.546231514634143	0.792637524769096	ELF3
292	DMSO.DOX_rep1	DMSO.DOX	DMSO	DOX	18.3442878723145	20.0094661712646	33.781982421875	19.1768770217896	-14.6051054000854	7.9660940170288	0.00399914133171023	0.00580316111656741	ELF3
293	DMSO.DOX_rep2	DMSO.DOX	DMSO	DOX	17.6227893829346	20.2732639312744	34.4716148376465	18.9480266571045	-15.523588180542	8.88457679748535	0.00211580619880866	0.00307025014739049	ELF3
294	DMSO.DOX_rep3	DMSO.DOX	DMSO	DOX	18.7752361297607	20.0066795349121	35.6815490722656	19.3909578323364	-16.2905912399292	9.65157985687255	0.00124332583388528	0.00180419233429323	ELF3
295	SB_rep1	SB	SB	Control	16.9063453674316	18.9256439208984	24.9357357025146	17.915994644165	-7.0197410583496	0.380729675292951	0.768049034409814	1.114517323197	ELF3
296	SB_rep2	SB	SB	Control	16.9029979705811	19.2689590454102	24.93577003479	18.0859785079956	-6.84979152679435	0.210780143737704	0.864069855347415	1.25385330765636	ELF3
297	SB_rep3	SB	SB	Control	17.7646141052246	19.3617725372314	25.9254417419434	18.563193321228	-7.3622484207154	0.723237037658752	0.605736798280444	0.878985747961011	ELF3
298	SB.DOX_rep1	SB.DOX	SB	DOX	17.9928760528564	20.3124046325684	30.6072864532471	19.1526403427124	-11.4546461105347	4.81563472747805	0.0355099040545658	0.0515284850846644	ELF3
299	SB.DOX_rep2	SB.DOX	SB	DOX	18.1630897521973	21.3059597015381	31.8208122253418	19.7345247268677	-12.0862874984741	5.44727611541745	0.0229195715375812	0.0332586311217955	ELF3
300	SB.DOX_rep3	SB.DOX	SB	DOX	18.0843849182129	19.9303283691406	30.9365768432617	19.0073566436768	-11.929220199585	5.2902088165283	0.0255557401093771	0.0370839800363888	ELF3
301	DMSO_rep1	DMSO	DMSO	Control	18.3831729888916	19.5832004547119	29.3650321960449	18.9831867218018	-10.3818454742431	0	1	1.05943785127074	FOXA1
302	DMSO_rep2	DMSO	DMSO	Control	16.5463237762451	19.6294498443604	28.3356094360352	18.0878868103027	-10.2477226257325	-0.1341228485107	1.09742538167526	1.16265398829201	FOXA1
303	DMSO_rep3	DMSO	DMSO	Control	18.2869205474854	19.9300022125244	29.9359340667725	19.1084613800049	-10.8274726867676	0.44562721252445	0.734265025083061	0.777908160437253	FOXA1
304	DMSO.DOX_rep1	DMSO.DOX	DMSO	DOX	18.3442878723145	20.0094661712646	31.3861179351807	19.1768770217896	-12.2092409133911	1.827395439148	0.281772859205792	0.298520832503396	FOXA1
305	DMSO.DOX_rep2	DMSO.DOX	DMSO	DOX	17.6227893829346	20.2732639312744	31.9299144744873	18.9480266571045	-12.9818878173828	2.60004234313965	0.164933647968408	0.174736949605895	FOXA1
306	DMSO.DOX_rep3	DMSO.DOX	DMSO	DOX	18.7752361297607	20.0066795349121	31.4545269012451	19.3909578323364	-12.0635690689087	1.68172359466555	0.311710013238215	0.330237386644667	FOXA1
307	SB_rep1	SB	SB	Control	16.9063453674316	18.9256439208984	27.5130424499512	17.915994644165	-9.5970478057862	-0.78479766845695	1.72285068035843	1.82525322285926	FOXA1
308	SB_rep2	SB	SB	Control	16.9029979705811	19.2689590454102	27.9171524047852	18.0859785079956	-9.83117389678955	-0.550671577453599	1.46476738944487	1.55183001568492	FOXA1
309	SB_rep3	SB	SB	Control	17.7646141052246	19.3617725372314	27.9629821777344	18.563193321228	-9.3997888565064	-0.982056617736749	1.97527924006687	2.09268559375614	FOXA1
310	SB.DOX_rep1	SB.DOX	SB	DOX	17.9928760528564	20.3124046325684	31.1217002868652	19.1526403427124	-11.9690599441528	1.58721446990965	0.332813423849667	0.352595138637348	FOXA1
311	SB.DOX_rep2	SB.DOX	SB	DOX	18.1630897521973	21.3059597015381	31.5912742614746	19.7345247268677	-11.8567495346069	1.47490406036375	0.35975731817265	0.381140520143755	FOXA1
312	SB.DOX_rep3	SB.DOX	SB	DOX	18.0843849182129	19.9303283691406	30.468355178833	19.0073566436768	-11.4609985351562	1.0791530609131	0.473306598087189	0.501438925269754	FOXA1
313	DMSO_rep1	DMSO	DMSO	Control	18.3831729888916	19.5832004547119	22.9217071533203	18.9831867218018	-3.93852043151855	0	1	1.4091285140572	IRF6
314	DMSO_rep2	DMSO	DMSO	Control	16.5463237762451	19.6294498443604	22.9650230407715	18.0878868103027	-4.87713623046875	0.938615798950202	0.521733219930764	0.735189156935317	IRF6
315	DMSO_rep3	DMSO	DMSO	Control	18.2869205474854	19.9300022125244	23.766637802124	19.1084613800049	-4.6581764221191	0.71965599060055	0.607242221324282	0.85568232900748	IRF6
316	DMSO.DOX_rep1	DMSO.DOX	DMSO	DOX	18.3442878723145	20.0094661712646	27.0372924804688	19.1768770217896	-7.86041545867925	3.9218950271607	0.0659769077649206	0.0929699420008716	IRF6
317	DMSO.DOX_rep2	DMSO.DOX	DMSO	DOX	17.6227893829346	20.2732639312744	27.1012535095215	18.9480266571045	-8.153226852417	4.21470642089845	0.0538575935386041	0.07589227075375	IRF6
318	DMSO.DOX_rep3	DMSO.DOX	DMSO	DOX	18.7752361297607	20.0066795349121	27.0992870330811	19.3909578323364	-7.7083292007447	3.76980876922616	0.0733119012540652	0.103305890476849	IRF6
319	SB_rep1	SB	SB	Control	16.9063453674316	18.9256439208984	23.0434436798096	17.915994644165	-5.1274490356446	1.18892860412605	0.438628480609207	0.61808389910402	IRF6
320	SB_rep2	SB	SB	Control	16.9029979705811	19.2689590454102	23.2445945739746	18.0859785079956	-5.15861606597895	1.2200956344604	0.429254262544415	0.604874421131933	IRF6
321	SB_rep3	SB	SB	Control	17.7646141052246	19.3617725372314	23.706672668457	18.563193321228	-5.143479347229	1.20495891571045	0.43378169640082	0.611254157274501	IRF6
322	SB.DOX_rep1	SB.DOX	SB	DOX	17.9928760528564	20.3124046325684	26.6418857574463	19.1526403427124	-7.4892454147339	3.55072498321535	0.0853346229099001	0.120247450378659	IRF6
323	SB.DOX_rep2	SB.DOX	SB	DOX	18.1630897521973	21.3059597015381	27.5460510253906	19.7345247268677	-7.8115262985229	3.87300586700435	0.0682510065523395	0.0961744394460065	IRF6
324	SB.DOX_rep3	SB.DOX	SB	DOX	18.0843849182129	19.9303283691406	26.5722122192383	19.0073566436768	-7.56485557556155	3.626335144043	0.0809774967460018	0.114107699661766	IRF6
325	DMSO_rep1	DMSO	DMSO	Control	18.3831729888916	19.5832004547119	33.6993598937988	18.9831867218018	-14.716173171997	0	1	1.03569377457941	K19
326	DMSO_rep2	DMSO	DMSO	Control	16.5463237762451	19.6294498443604	32.7745666503906	18.0878868103027	-14.6866798400878	-0.029493331909201	1.02065361374094	1.05708459375347	K19
327	DMSO_rep3	DMSO	DMSO	Control	18.2869205474854	19.9300022125244	34.0157051086426	19.1084613800049	-14.9072437286377	0.19107055664065	0.875955474421517	0.907221631667119	K19
328	DMSO.DOX_rep1	DMSO.DOX	DMSO	DOX	18.3442878723145	20.0094661712646	36.2254257202148	19.1768770217896	-17.0485486984253	2.3323755264282	0.198556909909248	0.205644155492733	K19
329	DMSO.DOX_rep2	DMSO.DOX	DMSO	DOX	17.6227893829346	20.2732639312744	35.3737678527832	18.9480266571045	-16.4257411956787	1.70956802368165	0.305751604832296	0.316665033692473	K19
330	DMSO.DOX_rep3	DMSO.DOX	DMSO	DOX	18.7752361297607	20.0066795349121	36.4858856201172	19.3909578323364	-17.0949277877808	2.37875461578376	0.192275304730074	0.199138336114296	K19
331	SB_rep1	SB	SB	Control	16.9063453674316	18.9256439208984	31.9310741424561	17.915994644165	-14.0150794982911	-0.701093673705948	1.6257367590852	1.68376544048944	K19
332	SB_rep2	SB	SB	Control	16.9029979705811	19.2689590454102	31.3021697998047	18.0859785079956	-13.2161912918091	-1.499981880188	2.82839160078272	2.92934757300336	K19
333	SB_rep3	SB	SB	Control	17.7646141052246	19.3617725372314	31.9491539001465	18.563193321228	-13.3859605789185	-1.33021259307855	2.51439723903068	2.60414556728373	K19
334	SB.DOX_rep1	SB.DOX	SB	DOX	17.9928760528564	20.3124046325684	34.8754768371582	19.1526403427124	-15.7228364944458	1.00666332244876	0.497695993227117	0.515460641818441	K19
335	SB.DOX_rep2	SB.DOX	SB	DOX	18.1630897521973	21.3059597015381	34.960376739502	19.7345247268677	-15.2258520126343	0.509678840637253	0.702378777503015	0.727449327256569	K19
336	SB.DOX_rep3	SB.DOX	SB	DOX	18.0843849182129	19.9303283691406	34.2230606079102	19.0073566436768	-15.2157039642334	0.499530792236399	0.707336790953187	0.732584310921193	K19
337	DMSO_rep1	DMSO	DMSO	Control	18.3831729888916	19.5832004547119	22.8504905700684	18.9831867218018	-3.86730384826665	0	1	1.06660983260169	K8
338	DMSO_rep2	DMSO	DMSO	Control	16.5463237762451	19.6294498443604	22.3223304748535	18.0878868103027	-4.23444366455075	0.367139816284105	0.775318064102373	0.826961870565301	K8
339	DMSO_rep3	DMSO	DMSO	Control	18.2869205474854	19.9300022125244	22.922887802124	19.1084613800049	-3.8144264221191	-0.0528774261475498	1.03733179932739	1.106428296833	K8
340	DMSO.DOX_rep1	DMSO.DOX	DMSO	DOX	18.3442878723145	20.0094661712646	23.8710880279541	19.1768770217896	-4.69421100616455	0.826907157897903	0.563736483175358	0.601286875951137	K8
341	DMSO.DOX_rep2	DMSO.DOX	DMSO	DOX	17.6227893829346	20.2732639312744	23.5780601501465	18.9480266571045	-4.630033493042	0.762729644775352	0.589380141016125	0.628638653547972	K8
342	DMSO.DOX_rep3	DMSO.DOX	DMSO	DOX	18.7752361297607	20.0066795349121	23.3979759216309	19.3909578323364	-4.0070180892945	0.139714241027853	0.907698928185774	0.968160601844965	K8
343	SB_rep1	SB	SB	Control	16.9063453674316	18.9256439208984	21.9091110229492	17.915994644165	-3.9931163787842	0.125812530517553	0.916487728967438	0.977534823175466	K8
344	SB_rep2	SB	SB	Control	16.9029979705811	19.2689590454102	21.8079986572266	18.0859785079956	-3.72202014923095	-0.145283699035694	1.10594811131138	1.179615129872	K8
345	SB_rep3	SB	SB	Control	17.7646141052246	19.3617725372314	21.9603824615479	18.563193321228	-3.3971891403199	-0.470114707946745	1.38521960183643	1.47748884763135	K8
346	SB.DOX_rep1	SB.DOX	SB	DOX	17.9928760528564	20.3124046325684	23.8227367401123	19.1526403427124	-4.6700963973999	0.802792549133255	0.573238515187661	0.611421836725155	K8
347	SB.DOX_rep2	SB.DOX	SB	DOX	18.1630897521973	21.3059597015381	24.321704864502	19.7345247268677	-4.5871801376343	0.719876289367651	0.607149502838563	0.647591629586842	K8
348	SB.DOX_rep3	SB.DOX	SB	DOX	18.0843849182129	19.9303283691406	23.163688659668	19.0073566436768	-4.15633201599125	0.289028167724602	0.818453201644392	0.872970232398246	K8
349	DMSO_rep1	DMSO	DMSO	Control	18.3831729888916	19.5832004547119	24.9168891906738	18.9831867218018	-5.93370246887205	0	1	1.31877132118702	TJP1
350	DMSO_rep2	DMSO	DMSO	Control	16.5463237762451	19.6294498443604	24.8277339935303	18.0878868103027	-6.73984718322755	0.806144714355501	0.571908116566509	0.754216022481997	TJP1
351	DMSO_rep3	DMSO	DMSO	Control	18.2869205474854	19.9300022125244	25.5506973266602	19.1084613800049	-6.4422359466553	0.508533477783249	0.702936620957589	0.927012656330981	TJP1
352	DMSO.DOX_rep1	DMSO.DOX	DMSO	DOX	18.3442878723145	20.0094661712646	24.5556316375732	19.1768770217896	-5.37875461578365	-0.5549478530884	1.4691155304256	1.93742742903574	TJP1
353	DMSO.DOX_rep2	DMSO.DOX	DMSO	DOX	17.6227893829346	20.2732639312744	24.8991508483887	18.9480266571045	-5.9511241912842	0.017421722412152	0.987996802307397	1.30294184830748	TJP1
354	DMSO.DOX_rep3	DMSO.DOX	DMSO	DOX	18.7752361297607	20.0066795349121	24.7764205932617	19.3909578323364	-5.3854627609253	-0.548239707946745	1.46230039364916	1.92843982210501	TJP1
355	SB_rep1	SB	SB	Control	16.9063453674316	18.9256439208984	24.8071308135986	17.915994644165	-6.8911361694336	0.957433700561552	0.514972143476971	0.679130494027638	TJP1
356	SB_rep2	SB	SB	Control	16.9029979705811	19.2689590454102	25.0311737060547	18.0859785079956	-6.94519519805905	1.011492729187	0.496032746437648	0.654153760371605	TJP1
357	SB_rep3	SB	SB	Control	17.7646141052246	19.3617725372314	25.3454418182373	18.563193321228	-6.7822484970093	0.848546028137253	0.555344139083797	0.732371924013009	TJP1
358	SB.DOX_rep1	SB.DOX	SB	DOX	17.9928760528564	20.3124046325684	24.8788719177246	19.1526403427124	-5.7262315750122	-0.207470893859849	1.15466223632901	1.52273544292836	TJP1
359	SB.DOX_rep2	SB.DOX	SB	DOX	18.1630897521973	21.3059597015381	25.9074649810791	19.7345247268677	-6.1729402542114	0.239237785339352	0.847192788921468	1.11725355354608	TJP1
360	SB.DOX_rep3	SB.DOX	SB	DOX	18.0843849182129	19.9303283691406	24.8601665496826	19.0073566436768	-5.85280990600585	-0.0808925628662003	1.05767219610537	1.39482775944065	TJP1
361	DMSO_rep1	DMSO	DMSO	Control	18.3831729888916	19.5832004547119	32.9096870422363	18.9831867218018	-13.9265003204345	0	1	1.1649903975482	ZEB1AS1_1
362	DMSO_rep2	DMSO	DMSO	Control	16.5463237762451	19.6294498443604	32.9335899353027	18.0878868103027	-14.845703125	0.919202804565401	0.528801141203114	0.616048251714156	ZEB1AS1_1
363	DMSO_rep3	DMSO	DMSO	Control	18.2869205474854	19.9300022125244	32.9696273803711	19.1084613800049	-13.8611660003662	-0.0653343200683487	1.0463273802969	1.21896135073765	ZEB1AS1_1
364	DMSO.DOX_rep1	DMSO.DOX	DMSO	DOX	18.3442878723145	20.0094661712646	34.029712677002	19.1768770217896	-14.8528356552125	0.926335334777903	0.526193256696328	0.613010091305835	ZEB1AS1_1
365	DMSO.DOX_rep2	DMSO.DOX	DMSO	DOX	17.6227893829346	20.2732639312744	33.4175186157227	18.9480266571045	-14.4694919586182	0.542991638183651	0.686346193657482	0.79958672500472	ZEB1AS1_1
366	DMSO.DOX_rep3	DMSO.DOX	DMSO	DOX	18.7752361297607	20.0066795349121	33.2281684875488	19.3909578323364	-13.8372106552124	-0.0892896652221467	1.06384625117398	1.23937066708533	ZEB1AS1_1
367	SB_rep1	SB	SB	Control	16.9063453674316	18.9256439208984	32.2002258300781	17.915994644165	-14.2842311859131	0.357730865478548	0.780391048416527	0.909148077737823	ZEB1AS1_1
368	SB_rep2	SB	SB	Control	16.9029979705811	19.2689590454102	32.3841667175293	18.0859785079956	-14.2981882095336	0.3716878890991	0.772877734997763	0.900395139751192	ZEB1AS1_1
369	SB_rep3	SB	SB	Control	17.7646141052246	19.3617725372314	32.456169128418	18.563193321228	-13.89297580719	-0.0335245132445507	1.02350951420944	1.19237875585322	ZEB1AS1_1
370	SB.DOX_rep1	SB.DOX	SB	DOX	17.9928760528564	20.3124046325684	32.7194900512695	19.1526403427124	-13.5668497085571	-0.359650611877445	1.28311511845947	1.4948167919542	ZEB1AS1_1
371	SB.DOX_rep2	SB.DOX	SB	DOX	18.1630897521973	21.3059597015381	34.9555168151855	19.7345247268677	-15.2209920883178	1.29449176788325	0.407679758193674	0.4749430035704	ZEB1AS1_1
372	SB.DOX_rep3	SB.DOX	SB	DOX	18.0843849182129	19.9303283691406	32.2793197631836	19.0073566436768	-13.2719631195069	-0.654537200927699	1.57411091644653	1.833824102336	ZEB1AS1_1
373	DMSO_rep1	DMSO	DMSO	Control	18.3831729888916	19.5832004547119	29.9298458099365	18.9831867218018	-10.9466590881347	0	1	0.716939366113899	ZNF165
374	DMSO_rep2	DMSO	DMSO	Control	16.5463237762451	19.6294498443604	28.5557155609131	18.0878868103027	-10.4678287506104	-0.478830337524396	1.39361333863518	0.99913626360898	ZNF165
375	DMSO_rep3	DMSO	DMSO	Control	18.2869205474854	19.9300022125244	29.2144832611084	19.1084613800049	-10.1060218811035	-0.84063720703125	1.79084094270972	1.28392437027712	ZNF165
376	DMSO.DOX_rep1	DMSO.DOX	DMSO	DOX	18.3442878723145	20.0094661712646	31.9448776245117	19.1768770217896	-12.7680006027222	1.8213415145874	0.282957735879682	0.202863539798603	ZNF165
377	DMSO.DOX_rep2	DMSO.DOX	DMSO	DOX	17.6227893829346	20.2732639312744	31.932487487793	18.9480266571045	-12.9844608306885	2.03780174255375	0.243534531738923	0.174599492811749	ZNF165
378	DMSO.DOX_rep3	DMSO.DOX	DMSO	DOX	18.7752361297607	20.0066795349121	31.5884571075439	19.3909578323364	-12.1974992752075	1.25084018707275	0.420203421101928	0.301260374363708	ZNF165
379	SB_rep1	SB	SB	Control	16.9063453674316	18.9256439208984	27.912166595459	17.915994644165	-9.996171951294	-0.950487136840749	1.93252507933651	1.38550330537873	ZNF165
380	SB_rep2	SB	SB	Control	16.9029979705811	19.2689590454102	28.8801136016846	18.0859785079956	-10.794135093689	-0.152523994445797	1.11151236250045	0.796886968598838	ZNF165
381	SB_rep3	SB	SB	Control	17.7646141052246	19.3617725372314	28.5816802978516	18.563193321228	-10.0184869766236	-0.928172111511145	1.90286354809703	1.36423778597393	ZNF165
382	SB.DOX_rep1	SB.DOX	SB	DOX	17.9928760528564	20.3124046325684	31.6405620574951	19.1526403427124	-12.4879217147827	1.54126262664795	0.343584622425989	0.246329341408572	ZNF165
383	SB.DOX_rep2	SB.DOX	SB	DOX	18.1630897521973	21.3059597015381	34.9074554443359	19.7345247268677	-15.1729307174682	4.22627162933345	0.0534275758749555	0.0383043323807928	ZNF165
384	SB.DOX_rep3	SB.DOX	SB	DOX	18.0843849182129	19.9303283691406	31.2597713470459	19.0073566436768	-12.2524147033691	1.3057556152344	0.404509190054591	0.290008562304985	ZNF165
