	sample.name	sample	treatment1	treatment2	GAPDH	ACTIN	TARGET	ISmean.Ct	dCT	ddCT	RQ	adjRQ	gene
515	dZEB1_rep1	dZEB1	dZEB1	Control	16.16046143	18.02931213	25.63743401	17.09488678	-8.54254723	0.131335259999997	0.912986061527186	0.991955364064056	TAGLN
516	dZEB1_rep2	dZEB1	dZEB1	Control	15.90940666	17.74136162	25.28059959	16.82538414	-8.45521545	0.0440034800000006	0.969959570648812	1.0538568326234	TAGLN
517	dZEB1_rep3	dZEB1	dZEB1	Control	15.77250004	17.58501625	25.35067368	16.678758145	-8.671915535	0.260703565	0.834680767968785	0.906877004981622	TAGLN
518	dZEB1.TGFb_rep1	dZEB1.TGFb	dZEB1	TGFb	16.87758636	18.02569008	25.42964554	17.45163822	-7.97800732	-0.43320465	1.35022950506469	1.46701845373856	TAGLN
519	dZEB1.TGFb_rep2	dZEB1.TGFb	dZEB1	TGFb	17.62893677	18.60585785	25.76386261	18.11739731	-7.6464653	-0.764746670000001	1.69907162364182	1.84603389035457	TAGLN
520	dZEB1.TGFb_rep3	dZEB1.TGFb	dZEB1	TGFb	17.88336754	19.25374222	26.20126152	18.56855488	-7.63270664	-0.778505330000002	1.71535280136037	1.86372331876072	TAGLN
521	WT_rep1	WT	WT	Control	16.76516533	17.93559265	27.92795563	17.35037899	-10.57757664	0	1	0.949391917728401	FBN1
522	WT_rep2	WT	WT	Control	15.9418335	17.22355652	26.90017319	16.58269501	-10.31747818	-0.260098459999998	1.19756043206188	1.13695419519088	FBN1
523	WT_rep3	WT	WT	Control	16.28721809	17.3833828	27.46823311	16.835300445	-10.632932665	0.0553560249999983	0.962356925543253	0.913653887080717	FBN1
524	WT.TGFb_rep1	WT.TGFb	WT	TGFb	17.5531311	17.77115059	22.73983955	17.662140845	-5.077698705	-5.499877935	45.2510051911881	42.9609385975999	FBN1
525	WT.TGFb_rep2	WT.TGFb	WT	TGFb	17.88937378	18.35993767	23.4517765	18.124655725	-5.327120775	-5.250455865	38.0666541398948	36.1401737753785	FBN1
526	WT.TGFb_rep3	WT.TGFb	WT	TGFb	17.52575684	18.09745407	23.07292366	17.811605455	-5.261318205	-5.316258435	39.8431121288007	37.8267286322299	FBN1
527	dZEB1_rep1	dZEB1	dZEB1	Control	16.16046143	18.02931213	28.40173149	17.09488678	-11.30684471	0.729268069999996	0.603209865836207	0.572682571318928	FBN1
528	dZEB1_rep2	dZEB1	dZEB1	Control	15.90940666	17.74136162	28.31222153	16.82538414	-11.48683739	0.909260749999998	0.532457857563421	0.505511186501692	FBN1
529	dZEB1_rep3	dZEB1	dZEB1	Control	15.77250004	17.58501625	28.09211731	16.678758145	-11.413359165	0.835782524999999	0.560279058420147	0.531924409736567	FBN1
530	dZEB1.TGFb_rep1	dZEB1.TGFb	dZEB1	TGFb	16.87758636	18.02569008	25.54720879	17.45163822	-8.09557057	-2.48200607	5.58673763547899	5.30400355759283	FBN1
531	dZEB1.TGFb_rep2	dZEB1.TGFb	dZEB1	TGFb	17.62893677	18.60585785	26.24992371	18.11739731	-8.1325264	-2.44505024	5.44544609335538	5.1698625094573	FBN1
532	dZEB1.TGFb_rep3	dZEB1.TGFb	dZEB1	TGFb	17.88336754	19.25374222	26.81415558	18.56855488	-8.2456007	-2.33197594	5.03494472493602	4.7801358280635	FBN1
